Siren;Responsable;Adresse;Code_Postal;Ville;NAF;TypeCIL;Portee;Location;Adress generated;Latitude;Longitude;name;description
303303572;SCP XAVIER PACE ET HERVE PACE NOTAIRES ASSOCIES;VILLA ORIZABA PLACE DU PORTAIL;5600;GUILLESTRE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;VILLA ORIZABA PLACE DU PORTAIL GUILLESTRE;PLACE DU PORTAIL GUILLESTRE;44.659721;6.650463;SCP XAVIER PACE ET HERVE PACE NOTAIRES ASSOCIES;SIREN : 303303572 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
304634579;SCP JACQUIER LAGRANGE BODINIER JACQUIER MUFFAT;76 ALLEE PLAN D'AVOZ ;74430;SAINT JEAN D'AULPS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;76 ALLEE PLAN D'AVOZ  SAINT JEAN D'AULPS;76 ALLEE PLAN D'AVOZ  SAINT JEAN D'AULPS;46.2328;6.65163;SCP JACQUIER LAGRANGE BODINIER JACQUIER MUFFAT;SIREN : 304634579 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
452964992;SCP BEAUCHAMP GERARD ET DELESALLE GEORGES NOTAIRES ASSOCIES;14 RUE GAMBETTA BP 172;73204;ALBERVILLE CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;14 RUE GAMBETTA BP 172 73204 ALBERVILLE CEDEX;540 AVENUE DE TARENTAISE BP 63 73210 AIME;45.555982;6.652126;SCP BEAUCHAMP GERARD ET DELESALLE GEORGES NOTAIRES ASSOCIES;SIREN : 452964992 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
508588639;ME VIDAL WILFRID;5 RUE JULES BERAUD BP 12;4400;BARCELONNETTE;6910Z Activités juridiques;PROFESSIONNEL;Générale;5 RUE JULES BERAUD BP 12 BARCELONNETTE;5 RUE JULES BERAUD BARCELONNETTE;44.386922;6.652817;ME VIDAL WILFRID;SIREN : 508588639 | NAF : 6910Z Activités juridiques | Portée : Générale
352466700;ADMR VALLEE D'AULPS;MAISON SANTE PLURI-PROFESSIONNEL 58 IMP ALEXIS LEAUD ;74430;ST JEAN D AULPS;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;MAISON SANTE PLURI-PROFESSIONNEL 58 IMP ALEXIS LEAUD  ST JEAN D AULPS;MAISON SANTE PLURI-PROFESSIONNEL 58 IMP ALEXIS LEAUD  ST JEAN D AULPS;46.234581;6.655654;ADMR VALLEE D'AULPS;SIREN : 352466700 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
305877078;ADMR DE BELLEHERBE;BELLEHERBE 1 AL DES SAPINS ;25380;BELLEHERBE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;BELLEHERBE 1 AL DES SAPINS  25380 BELLEHERBE;25380 BELLEHERBE;47.26201;6.658268;ADMR DE BELLEHERBE;SIREN : 305877078 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
783471000;ADMR RUPT SUR MOSELLE;MAISON DES SERVICE ADMR 9 RUE DE L'EGLISE ;88360;RUPT SUR MOSELLE;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DES SERVICE ADMR 9 RUE DE L'EGLISE  RUPT SUR MOSELLE;MAISON DES SERVICE ADMR 9 RUE DE L'EGLISE  RUPT SUR MOSELLE;47.924928;6.661764;ADMR RUPT SUR MOSELLE;SIREN : 783471000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
352467906;ADMR RIVE EST DU LEMAN;PLACE DE LA MAIRIE ;74500;LUGRIN;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;PLACE DE LA MAIRIE  LUGRIN;PLACE DE LA MAIRIE  LUGRIN;46.402754;6.666346;ADMR RIVE EST DU LEMAN;SIREN : 352467906 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
390376861;ADMR DU CANTON D'ANNOT;MAISON DES SERVICES  GRAND PLACE DU MARCHE ;4240;ANNOT;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DES SERVICES  GRAND PLACE DU MARCHE  ANNOT;ANNOT;43.966368;6.666861;ADMR DU CANTON D'ANNOT;SIREN : 390376861 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
778319095;ADMR VILLERS LE LAC;1 RUE PASTEUR ;25130;VILLERS LE LAC;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;1 RUE PASTEUR  VILLERS LE LAC;1 RUE PASTEUR  VILLERS LE LAC;47.059563;6.6682;ADMR VILLERS LE LAC;SIREN : 778319095 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
783471000;ADMR SAINT AME;MAISON DES SERVICES ADMR 36 GRANDE RUE ;88120;ST AME;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DES SERVICES ADMR 36 GRANDE RUE  88120 ST AME;MAISON DES SERVICES ADMR 36 GRANDE RUE  88120 ST AME;48.025316;6.672032;ADMR SAINT AME;SIREN : 783471000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
390129450;ETUDE DE MAITRE CHANTAL SAYVE HUISSIER DE JUSTICE;90 RUE DE LA PRAZ VIEILLE BP 15;73500;MODANE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;90 RUE DE LA PRAZ VIEILLE BP 15 73500 MODANE;90 RUE DE LA PRAZ VIEILLE BP 15 73500 MODANE;45.201491;6.67292;ETUDE DE MAITRE CHANTAL SAYVE HUISSIER DE JUSTICE;SIREN : 390129450 | NAF : 6910Z Activités juridiques | Portée : Etendue
479754681;SELARL JEAN JACQUES SAGE HUISSIER DE JUSTICE;135 AVENUE DE LA CRERE BP 6;74190;LE FAYET;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;135 AVENUE DE LA CRERE BP 6 74190 LE FAYET;135 AVENUE DE LA CRERE 74190 LE FAYET;45.920057;6.683247;SELARL JEAN JACQUES SAGE HUISSIER DE JUSTICE;SIREN : 479754681 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
397789207;ETUDE DE MAITRE XAVIER PIDOUX HUISSIER DE JUSTICE;3 PLACE DU GENERAL DE GAULLE ;6260;PUGET THENIERS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;3 PLACE DU GENERAL DE GAULLE  PUGET THENIERS;3 PLACE DU GENERAL DE GAULLE  PUGET THENIERS;43.455204;6.684255;ETUDE DE MAITRE XAVIER PIDOUX HUISSIER DE JUSTICE;SIREN : 397789207 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
341371110;ASS LOC ADMR DE CHAMPAGNEY;9 RUE DES FRERES RENAUD ;70290;CHAMPAGNEY;8899B Autre action sociale sans hébergement;PROFESSIONNEL;Etendue;9 RUE DES FRERES RENAUD  CHAMPAGNEY;9 RUE DES FRERES RENAUD  CHAMPAGNEY;47.704263;6.684289;ASS LOC ADMR DE CHAMPAGNEY;SIREN : 341371110 | NAF : 8899B Autre action sociale sans hébergement | Portée : Etendue
388615643;CENTRE D'ACCUEIL ENFANTS;7 RUE DES FRERES RENAUD ;70290;CHAMPAGNEY;9499Z Activités des autres organisations associatives;PROFESSIONNEL;Etendue;7 RUE DES FRERES RENAUD  CHAMPAGNEY;7 RUE DES FRERES RENAUD  CHAMPAGNEY;47.704263;6.684289;CENTRE D'ACCUEIL ENFANTS;SIREN : 388615643 | NAF : 9499Z Activités des autres organisations associatives | Portée : Etendue
519149983;STAN GRACZYK;LES AGNEAUX HAMEAU DE SAINT MARCELLIN ;5560;VARS;8030Z Activités d'enquête;PROFESSIONNEL;Générale;LES AGNEAUX HAMEAU DE SAINT MARCELLIN  VARS;HAMEAU DE SAINT MARCELLIN  VARS;44.61033;6.688008;STAN GRACZYK;SIREN : 519149983 | NAF : 8030Z Activités d'enquête | Portée : Générale
;LUC MADJARIAN;16 BIS AVENUE SAINT CHRISTOPHE ;83440;FAYENCE;;PROFESSIONNEL;Etendue;16 BIS AVENUE SAINT CHRISTOPHE  FAYENCE;16 BIS AVENUE SAINT CHRISTOPHE  FAYENCE;43.620854;6.692013;LUC MADJARIAN;SIREN :  | NAF :  | Portée : Etendue
435324421;SCP SANDRINE MARY HUISSIER DE JUSTICE;362 ROUTE DE FREJUS BP 60023;83440;FAYENCE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;362 ROUTE DE FREJUS BP 60023 83440 FAYENCE;362 ROUTE DE FREJUS BP 60023 83440 FAYENCE;43.624076;6.694103;SCP SANDRINE MARY HUISSIER DE JUSTICE;SIREN : 435324421 | NAF : 6910Z Activités juridiques | Portée : Etendue
798718169;ME NATHALIE BOUSSION;585 AVENUE DE SAINT-MARTIN ;74190;PASSY;6910Z Activités juridiques;PROFESSIONNEL;Etendue;585 AVENUE DE SAINT-MARTIN  PASSY;585 AVENUE DE SAINT-MARTIN  PASSY;45.91658;6.696072;ME NATHALIE BOUSSION;SIREN : 798718169 | NAF : 6910Z Activités juridiques | Portée : Etendue
531824688;SCP GUY MAZERAND ET PIERRE MAZERAND NOTARIAT;1 RUE DES FLEURS BP 105;57150;CREUTZWALD;6910Z Activités juridiques;PROFESSIONNEL;Etendue;1 RUE DES FLEURS BP 105 CREUTZWALD;1 RUE DES FLEURS BP 105 CREUTZWALD;49.204987;6.696247;SCP GUY MAZERAND ET PIERRE MAZERAND NOTARIAT;SIREN : 531824688 | NAF : 6910Z Activités juridiques | Portée : Etendue
513162180;FERRAIOLI NELLY;12 PLACE SAN PEIRE ;83380;LES ISSAMBRES;6910Z Activités juridiques;PROFESSIONNEL;Etendue;12 PLACE SAN PEIRE  LES ISSAMBRES;12 PLACE SAN PEIRE  LES ISSAMBRES;43.346344;6.697503;FERRAIOLI NELLY;SIREN : 513162180 | NAF : 6910Z Activités juridiques | Portée : Etendue
435120555;SSIAD ADMR CHABLAIS EST;CHEF LIEU ;74500;BERNEX;8690D Autres activités pour la santé humaine;PROFESSIONNEL;Etendue;CHEF LIEU  BERNEX;CHEF LIEU  BERNEX;46.391689;6.700318;SSIAD ADMR CHABLAIS EST;SIREN : 435120555 | NAF : 8690D Autres activités pour la santé humaine | Portée : Etendue
;CHAMBRE DEPARTEMENTALE DES HUISSIERS DE JUSTICE DE MOSELLE;28 RUE FOCH BP 90106;57503;SAINTE AVOLD;6910Z Activités juridiques;PROFESSIONNEL;Etendue;28 RUE FOCH BP 90106 57503 SAINTE AVOLD;28 RUE FOCH 57503 SAINTE AVOLD;49.103335;6.701728;CHAMBRE DEPARTEMENTALE DES HUISSIERS DE JUSTICE DE MOSELLE;SIREN :  | NAF : 6910Z Activités juridiques | Portée : Etendue
453649329;CRHJ METZ;28 RUE FOCH BP 90106;57503;SAINT AVOLD CEDEX;6910Z Activités juridiques;PROFESSIONNEL;Etendue;28 RUE FOCH BP 90106 57503 SAINT AVOLD CEDEX;28 RUE FOCH 57503 SAINT AVOLD CEDEX;49.103335;6.701728;CRHJ METZ;SIREN : 453649329 | NAF : 6910Z Activités juridiques | Portée : Etendue
540025442;SCP KUHN & WACHTEL-WEIBEL;29 B BOULEVARD DE LORRAINE ;57500;SAINT-AVOLD;7120A Activités de contrôle et analyses techniques;PROFESSIONNEL;Etendue;29 B BOULEVARD DE LORRAINE  SAINT-AVOLD;29 B BOULEVARD DE LORRAINE  SAINT-AVOLD;49.105041;6.703825;SCP KUHN & WACHTEL-WEIBEL;SIREN : 540025442 | NAF : 7120A Activités de contrôle et analyses techniques | Portée : Etendue
350949012;JACQUI BARTHEL HUISSIER DE JUSTICE;5 PLACE SAINT NABOR BP 20055 ;57500;ST AVOLD;Code APE: 741A;PROFESSIONNEL;Etendue;5 PLACE SAINT NABOR BP 20055  ST AVOLD;5 PLACE SAINT NABOR BP 20055  ST AVOLD;49.104408;6.705793;JACQUI BARTHEL HUISSIER DE JUSTICE;SIREN : 350949012 | NAF : Code APE: 741A | Portée : Etendue
478899560;SCP BERTHOL ET LANG NOTAIRES ASSOCIES;13 RUE HOULLE ;57500;SAINT AVOLD;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;13 RUE HOULLE  SAINT AVOLD;13 RUE HOULLE  SAINT AVOLD;49.106415;6.707824;SCP BERTHOL ET LANG NOTAIRES ASSOCIES;SIREN : 478899560 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
487911786;ADMR VAL MONTJOIE;235 AV DE MIAGE ;74170;ST GERVAIS LES BAINS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;235 AV DE MIAGE  ST GERVAIS LES BAINS;235 AV DE MIAGE  ST GERVAIS LES BAINS;45.889159;6.714197;ADMR VAL MONTJOIE;SIREN : 487911786 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
351431309;OFFICE NOTARIAL MILLET CHRISTIAN;20 RUE MICHEL COLLINET ;88121;VAGNEY CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;20 RUE MICHEL COLLINET  VAGNEY CEDEX;20 RUE MICHEL COLLINET  VAGNEY CEDEX;48.007985;6.714401;OFFICE NOTARIAL MILLET CHRISTIAN;SIREN : 351431309 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
;CHAMBRE DEPARTEMENTALE DES HUISSIERS DE JUSTICE DES VOSGES;34 RUE D'AUFFET ;88120;VAGNEY;6910Z Activités juridiques;PROFESSIONNEL;Etendue;34 RUE D'AUFFET  VAGNEY;34 RUE D'AUFFET  VAGNEY;48.001763;6.716674;CHAMBRE DEPARTEMENTALE DES HUISSIERS DE JUSTICE DES VOSGES;SIREN :  | NAF : 6910Z Activités juridiques | Portée : Etendue
752366567;ETUDE ANNA SOPHIA TIAGO-OHNIMUS;4 BIS RUE JOFFRE B.P. 12;88600;BRUYERES;6910Z Activités juridiques;PROFESSIONNEL;Etendue;4 BIS RUE JOFFRE B.P. 12 BRUYERES;4 BIS RUE JOFFRE B.P. 12 BRUYERES;48.211383;6.716781;ETUDE ANNA SOPHIA TIAGO-OHNIMUS;SIREN : 752366567 | NAF : 6910Z Activités juridiques | Portée : Etendue
478826464;SDEL CARLING;RUE CHARLES JULLY ;57490;CARLING;4321A Travaux d'installation électrique, plomberie et autres travaux d'installation;PROFESSIONNEL;Etendue;RUE CHARLES JULLY  CARLING;RUE CHARLES JULLY  CARLING;49.161954;6.717181;SDEL CARLING;SIREN : 478826464 | NAF : 4321A Travaux d'installation électrique, plomberie et autres travaux d'installation | Portée : Etendue
390357069;ETUDE DE MAITRE VINCENT MULLER HUISSIER DE JUSTICE;9 RUE GUSTAVE CHARPENTIER BP 26;57260;DIEUZE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;9 RUE GUSTAVE CHARPENTIER BP 26 57260 DIEUZE;9 RUE GUSTAVE CHARPENTIER BP 26 57260 DIEUZE;48.810313;6.71757;ETUDE DE MAITRE VINCENT MULLER HUISSIER DE JUSTICE;SIREN : 390357069 | NAF : 6910Z Activités juridiques | Portée : Etendue
442900502;LEIDINGER CATHERINE NOTAIRE;3 TER RUE ANDRE NIMSGERNS ;57260;DIEUZE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;3 TER RUE ANDRE NIMSGERNS  DIEUZE;3 TER RUE ANDRE NIMSGERNS  DIEUZE;48.811374;6.718411;LEIDINGER CATHERINE NOTAIRE;SIREN : 442900502 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
531616910;SOHLER NOTAIRE;3 TER RUE ANDRE NIMSGERNS ;57260;DIEUZE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;3 TER RUE ANDRE NIMSGERNS  DIEUZE;3 TER RUE ANDRE NIMSGERNS  DIEUZE;48.811374;6.718411;SOHLER NOTAIRE;SIREN : 531616910 | NAF : 6910Z Activités juridiques | Portée : Etendue
783484000;ADMR BAN DE VAGNEY;MAISON DES SERVICES ADMR 8 RUE ROBERT CLAUDEL ;88120;VAGNEY;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DES SERVICES ADMR 8 RUE ROBERT CLAUDEL  VAGNEY;MAISON DES SERVICES ADMR 8 RUE ROBERT CLAUDEL  VAGNEY;48.00801;6.718863;ADMR BAN DE VAGNEY;SIREN : 783484000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
783704463;SCP BRIDOUX BARROIS LOOCK ET DANJOU NOTAIRES ASSOCIES;93 RUE DE L HOPITAL MILITAIRE BP 8;59005;LILLE CEDEX;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;93 RUE DE L HOPITAL MILITAIRE BP 8 LILLE CEDEX;93 RUE DE L HOPITAL MILITAIRE BP 8 LILLE CEDEX;49.163307;6.719319;SCP BRIDOUX BARROIS LOOCK ET DANJOU NOTAIRES ASSOCIES;SIREN : 783704463 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
443057021;SCP BRUNO CHAUVET NOTAIRE;LES ANDAINS B.P. 50003;74360;ABONDANCE;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;LES ANDAINS B.P. 50003 74360 ABONDANCE;LES ANDAINS B.P. 50003 74360 ABONDANCE;46.280704;6.720362;SCP BRUNO CHAUVET NOTAIRE;SIREN : 443057021 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
380149872;SCP GRILLET NOTAIRE;278 AVENUE ALEXIS CARREL BP 31;83370;SAINT AYGULF;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;278 AVENUE ALEXIS CARREL BP 31 SAINT AYGULF;278 AVENUE ALEXIS CARREL BP 31 SAINT AYGULF;43.385814;6.721686;SCP GRILLET NOTAIRE;SIREN : 380149872 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
776601783;ADMR PASSY SERVOZ;175 RUE PAUL CORBIN ;74190;PASSY;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;175 RUE PAUL CORBIN  PASSY;175 RUE PAUL CORBIN  PASSY;45.927945;6.722224;ADMR PASSY SERVOZ;SIREN : 776601783 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
429155807;BONNE;42 PLACE STANISLAS ;88600;BRUYERES;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Générale;42 PLACE STANISLAS  BRUYERES;42 PLACE STANISLAS  BRUYERES;48.209498;6.722446;BONNE;SIREN : 429155807 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Générale
793992801;PETITGENET CATHY;42 PLACE STANISLAS ;88600;BRUYERES;;PROFESSIONNEL;Etendue;42 PLACE STANISLAS  BRUYERES;42 PLACE STANISLAS  BRUYERES;48.209498;6.722446;PETITGENET CATHY;SIREN : 793992801 | NAF :  | Portée : Etendue
317996000;ADMR BRUYERES;BUREAU ADMR RES DE L AVISON 2 RUE LOUIS MARIN ;88600;BRUYERES;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;BUREAU ADMR RES DE L AVISON 2 RUE LOUIS MARIN  88600 BRUYERES;BUREAU ADMR RES DE L AVISON 2 RUE LOUIS MARIN  88600 BRUYERES;48.20543;6.726125;ADMR BRUYERES;SIREN : 317996000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
783267776;ADMR BENAMENIL - DOMJEVIN;24 RUE DU CHATEAU ;54450;OGEVILLER;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;24 RUE DU CHATEAU  OGEVILLER;24 RUE DU CHATEAU  OGEVILLER;48.546288;6.726232;ADMR BENAMENIL - DOMJEVIN;SIREN : 783267776 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
778346783;ADMR LE RUSSEY;LE RUSSEY 17 RUE DE LATTRE DE TASSIGNY ;25210;LE RUSSEY;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;LE RUSSEY 17 RUE DE LATTRE DE TASSIGNY  LE RUSSEY;LE RUSSEY 17 RUE DE LATTRE DE TASSIGNY  LE RUSSEY;47.162648;6.727684;ADMR LE RUSSEY;SIREN : 778346783 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
352467096;ADMR SAMOENS;BP 43  PL DES DENTS BLANCHES ;74340;SAMOENS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;BP 43  PL DES DENTS BLANCHES  SAMOENS;BP 43  PL DES DENTS BLANCHES  SAMOENS;46.083996;6.728842;ADMR SAMOENS;SIREN : 352467096 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
390137586;ADMR DE LA HTE VALLEE DE L'UBAYE;LA MAIRIE ;4850;JAUSIERS;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;LA MAIRIE  JAUSIERS;LA MAIRIE  JAUSIERS;44.419763;6.734237;ADMR DE LA HTE VALLEE DE L'UBAYE;SIREN : 390137586 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
330751777;ADMR BACCARAT;11 BIS RUE DES MOULINS ;54120;BACCARAT;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;11 BIS RUE DES MOULINS  BACCARAT;11 BIS RUE DES MOULINS  BACCARAT;48.449588;6.734437;ADMR BACCARAT;SIREN : 330751777 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
348481615;ADMR SSIAD DES 4 CANTONS;11 B RUE DES MOULINS ;54120;BACCARAT;8690D Autres activités pour la santé humaine;PROFESSIONNEL;Etendue;11 B RUE DES MOULINS  BACCARAT;11 B RUE DES MOULINS  BACCARAT;48.449397;6.734486;ADMR SSIAD DES 4 CANTONS;SIREN : 348481615 | NAF : 8690D Autres activités pour la santé humaine | Portée : Etendue
307421917;SCP SALORD-CHARLIER DE VRAINVILLE-ANGOT HUISSIERS DEJUSTICE ASSOCIES;63RUE EDMOND POUPE ;83600;FREJUS;6910Z Activités juridiques;PROFESSIONNEL;Etendue;63RUE EDMOND POUPE  FREJUS;63RUE EDMOND POUPE  FREJUS;43.43138;6.737017;SCP SALORD-CHARLIER DE VRAINVILLE-ANGOT HUISSIERS DEJUSTICE ASSOCIES;SIREN : 307421917 | NAF : 6910Z Activités juridiques | Portée : Etendue
783075435;SCP COMBE CARRIER COTTAREL JURION JURION GIANNINI CARAMAGNOL;115 RUE MONTGOLFIER BP 15;83600;FREJUS;741A Activités juridiques, comptables et de conseil de gestion;PROFESSIONNEL;Etendue;115 RUE MONTGOLFIER BP 15 FREJUS;115 RUE MONTGOLFIER BP 15 FREJUS;43.433152;6.737034;SCP COMBE CARRIER COTTAREL JURION JURION GIANNINI CARAMAGNOL;SIREN : 783075435 | NAF : 741A Activités juridiques, comptables et de conseil de gestion | Portée : Etendue
;SCP CLAUDEL HUGUENIN;22 RUE D. LECLERC BP 12;54120;BACCARAT;6910Z Activités juridiques;PROFESSIONNEL;Etendue;22 RUE D. LECLERC BP 12 54120 BACCARAT;22 RUE D. LECLERC BP 12 54120 BACCARAT;48.449081;6.738029;SCP CLAUDEL HUGUENIN;SIREN :  | NAF : 6910Z Activités juridiques | Portée : Etendue
439019944;ETUDE DE MAITRE LEROY SEBASTIEN HUISSIER DE JUSTICE;61 GRANDE RUE ;14430;;6910Z Activités juridiques;PROFESSIONNEL;Etendue;61 GRANDE RUE  ;61 GRANDE RUE;47.480407;6.740153;ETUDE DE MAITRE LEROY SEBASTIEN HUISSIER DE JUSTICE;SIREN : 439019944 | NAF : 6910Z Activités juridiques | Portée : Etendue
315014646;SCP BAUDIN ET NAVOISEAU HUISSIERS DE JUSTICE ASSOCIES;20 FAUBOURG DE MONTBELIARD ;70400;PLERICOURT;6910Z Activités juridiques;PROFESSIONNEL;Etendue;20 FAUBOURG DE MONTBELIARD  PLERICOURT;20 FAUBOURG DE MONTBELIARD  PLERICOURT;47.57195;6.753403;SCP BAUDIN ET NAVOISEAU HUISSIERS DE JUSTICE ASSOCIES;SIREN : 315014646 | NAF : 6910Z Activités juridiques | Portée : Etendue
;ETUDE DE MAITRE SOPHIE DARDE HUISSIER DE JUSTICE;CHEMIN DES VIGNES BP 50;70360;SCEY SUR SAONE;6910Z Activités juridiques;PROFESSIONNEL;Etendue;CHEMIN DES VIGNES BP 50 70360 SCEY SUR SAONE;15 RUE DES PRES PLACE DE L'EUROPE 70400 HERICOURT;47.573894;6.757075;ETUDE DE MAITRE SOPHIE DARDE HUISSIER DE JUSTICE;SIREN :  | NAF : 6910Z Activités juridiques | Portée : Etendue
783482000;ADMR LE THILLOT;MAISON DES SERVICES ADMR 3 PL MARECHAL DE L.DE TASSIGNY ;88160;LE THILLOT;8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées;PROFESSIONNEL;Etendue;MAISON DES SERVICES ADMR 3 PL MARECHAL DE L.DE TASSIGNY  LE THILLOT;MAISON DES SERVICES ADMR 3 PL MARECHAL DE L.DE TASSIGNY  LE THILLOT;47.880605;6.76347;ADMR LE THILLOT;SIREN : 783482000 | NAF : 8810A Action sociale sans hébergement pour personnes âgées et pour personnes handicapées | Portée : Etendue
