Siren;Responsable;Adresse;Code_Postal;Ville;NAF;TypeCIL;Portee;Locations;Adress generated;Latitude;Longitude;name;description
443973920;VINCI ENERGIES NORMANDIE;ZA  OBJECT IFS SUD 105 BOULEVARD CHARLES CROS;14123;IFS;6420Z Activités des sociétés holding;SALARIE;Etendue;ZA  OBJECT IFS SUD 105 BOULEVARD CHARLES CROS 14123 IFS;ZA  OBJECT IFS SUD 105 BOULEVARD CHARLES CROS 14123 IFS;49.144344;-0.334428;VINCI ENERGIES NORMANDIE;SIREN : 443973920 | NAF : 6420Z Activités des sociétés holding |Portée : Etendue
358800167;ETS GUERMONT WEBER;4 RUE TEILHARD DE CHARDIN POLE COMMERCIAL DES 2 FONTAINES CS 600003;57025;METZ CEDEX;4674A Autres commerces de gros spécialisés;SALARIE;Etendue;4 RUE TEILHARD DE CHARDIN POLE COMMERCIAL DES 2 FONTAINES CS 600003 57025 METZ CEDEX;4 RUE TEILHARD DE CHARDIN  57025 METZ CEDEX;49.145035;6.175015;ETS GUERMONT WEBER;SIREN : 358800167 | NAF : 4674A Autres commerces de gros spécialisés |Portée : Etendue
400390902;MCTI;1029 BOULEVARD CHARLES CROS ;14123;IFS;4321A Travaux d'installation électrique, plomberie et autres travaux d'installation;SALARIE;Etendue;1029 BOULEVARD CHARLES CROS  14123 IFS;1029 BOULEVARD CHARLES CROS  14123 IFS;49.145241;-0.326537;MCTI;SIREN : 400390902 | NAF : 4321A Travaux d'installation électrique, plomberie et autres travaux d'installation |Portée : Etendue
414732990;MASSELIN ENERGIE;14 BIS RUE ALFRED NOBEL ;14123;IFS;4321A Travaux d'installation électrique, plomberie et autres travaux d'installation;SALARIE;Etendue;14 BIS RUE ALFRED NOBEL  14123 IFS;14 BIS RUE ALFRED NOBEL  14123 IFS;49.146494;-0.33174;MASSELIN ENERGIE;SIREN : 414732990 | NAF : 4321A Travaux d'installation électrique, plomberie et autres travaux d'installation |Portée : Etendue
543820914;TAMPLEU SPRIET;ZA HENRI SPRIET 33 Rue Henri Spriet;14125;MONDEVILLE CEDEX;4674A Autres commerces de gros spécialisés;SALARIE;Etendue;ZA HENRI SPRIET 33 Rue Henri Spriet 14125 MONDEVILLE CEDEX;33 Rue Henri Spriet 14125 MONDEVILLE CEDEX;49.159378;-0.297353;TAMPLEU SPRIET;SIREN : 543820914 | NAF : 4674A Autres commerces de gros spécialisés |Portée : Etendue
527600498;CENTRE MAURICE TUBIANA;20 AVENUE GEORGES GUYNEMER ;14000;CAEN;8621Z Activité des médecins et des dentistes;SALARIE;Etendue;20 AVENUE GEORGES GUYNEMER  14000 CAEN;20 AVENUE GEORGES GUYNEMER  14000 CAEN;49.167777;-0.345115;CENTRE MAURICE TUBIANA;SIREN : 527600498 | NAF : 8621Z Activité des médecins et des dentistes |Portée : Etendue
950505461;POLYCLINIQUE DU PARC;20 AVENUE GEORGES GUYNEMER ;14000;CAEN;8610Z Activités hospitalières;SALARIE;Etendue;20 AVENUE GEORGES GUYNEMER  14000 CAEN;20 AVENUE GEORGES GUYNEMER  14000 CAEN;49.167777;-0.345115;POLYCLINIQUE DU PARC;SIREN : 950505461 | NAF : 8610Z Activités hospitalières |Portée : Etendue
508127453;NORMANNI SANTE;41 RUE EUGENIE ;14000;CAEN;8292Z Activités de soutien aux entreprises n.c.a.;SALARIE;Etendue;41 RUE EUGENIE  14000 CAEN;41 RUE EUGENIE  14000 CAEN;49.169479;-0.343299;NORMANNI SANTE;SIREN : 508127453 | NAF : 8292Z Activités de soutien aux entreprises n.c.a. |Portée : Etendue
713820660;CAISSE REGIONALE DE CREDIT MUTUEL DE NORMANDIE;17 RUE DU 11 NOVEMBRE ;14052;CAEN CEDEX;;SALARIE;Etendue;17 RUE DU 11 NOVEMBRE  14052 CAEN CEDEX;17 RUE DU 11 NOVEMBRE  14052 CAEN CEDEX;49.177911;-0.358059;CAISSE REGIONALE DE CREDIT MUTUEL DE NORMANDIE;SIREN : 713820660 | NAF :  |Portée : Etendue
780707238;FEDERATION DU CREDIT MUTUEL DE NORMANDIE;17 RUE DU 11 NOVEMBRE ;14000;CAEN;9411Z Activités des organisations économiques, patronales et professionnelles;SALARIE;Etendue;17 RUE DU 11 NOVEMBRE  14000 CAEN;17 RUE DU 11 NOVEMBRE  14000 CAEN;49.177911;-0.358059;FEDERATION DU CREDIT MUTUEL DE NORMANDIE;SIREN : 780707238 | NAF : 9411Z Activités des organisations économiques, patronales et professionnelles |Portée : Etendue
390136943;RESEAU BOIS;RUE DE L INDUSTRIE ZI  DU MARTRAY;14730;GIBERVILLE;1623Z Fabrication d'articles en bois, liège, vannerie et sparterie;SALARIE;Générale;RUE DE L INDUSTRIE ZI  DU MARTRAY 14730 GIBERVILLE;RUE DE L INDUSTRIE ZI  DU MARTRAY 14730 GIBERVILLE;49.181434;-0.283315;RESEAU BOIS;SIREN : 390136943 | NAF : 1623Z Fabrication d'articles en bois, liège, vannerie et sparterie |Portée : Générale
394288401;FONCIA BASTARD;2 PLACE DE LA REPUBLIQUE ;14000;CAEN;703A Activités immobilières pour compte de tiers;SALARIE;Etendue;2 PLACE DE LA REPUBLIQUE  14000 CAEN;2 PLACE DE LA REPUBLIQUE  14000 CAEN;49.1819;-0.363322;FONCIA BASTARD;SIREN : 394288401 | NAF : 703A Activités immobilières pour compte de tiers |Portée : Etendue
623820602;STE D'AMENAGEMENT FONCIER ET D'ETS RURAL DE BASSE NORMANDIE;2 RUE DES ROQUEMONTS ;14052;CAEN CEDEX;4299Z Construction d'autres ouvrages de génie civil;SALARIE;Etendue;2 RUE DES ROQUEMONTS  14052 CAEN CEDEX;2 RUE DES ROQUEMONTS  14052 CAEN CEDEX;49.200937;-0.376506;STE D'AMENAGEMENT FONCIER ET D'ETS RURAL DE BASSE NORMANDIE;SIREN : 623820602 | NAF : 4299Z Construction d'autres ouvrages de génie civil |Portée : Etendue
491125027;REGIME SOCIAL DES INDEPENDANTS DE BASSE-NORMANDIE;1 RUE FERDINAND BUISSON PARC ATHENA IMMEUBLE LES EUMENIDES SAINT CONTEST;14039;CAEN CEDEX 9;8430A Sécurité sociale obligatoire;SALARIE;Etendue;1 RUE FERDINAND BUISSON PARC ATHENA IMMEUBLE LES EUMENIDES SAINT CONTEST 14039 CAEN CEDEX 9;1 RUE FERDINAND BUISSON 14039 CAEN CEDEX 9;49.20563;-0.390941;REGIME SOCIAL DES INDEPENDANTS DE BASSE-NORMANDIE;SIREN : 491125027 | NAF : 8430A Sécurité sociale obligatoire |Portée : Etendue
389926429;CENTRE D'ETUDE ET DE RECHERCHE POUR L'AUTOMOBILE;2/4 RUE EMILE ARQUES ;51100;REIMS;7112B Activités d'architecture et d'ingénierie;SALARIE;Etendue;2/4 RUE EMILE ARQUES  51100 REIMS;2/4 RUE EMILE ARQUES  51100 REIMS;49.235988;4.065559;CENTRE D'ETUDE ET DE RECHERCHE POUR L'AUTOMOBILE;SIREN : 389926429 | NAF : 7112B Activités d'architecture et d'ingénierie |Portée : Etendue
402939755;CAPITAL INNOVATION;1 PLACE DU 8 MAI ;14610;CAIRON;7112B Activités d'architecture et d'ingénierie;SALARIE;Etendue;1 PLACE DU 8 MAI  14610 CAIRON;1 PLACE DU 8 MAI  14610 CAIRON;49.238044;-0.45101;CAPITAL INNOVATION;SIREN : 402939755 | NAF : 7112B Activités d'architecture et d'ingénierie |Portée : Etendue
491011466;RSI CHAMPAGNE ARDENNE;11 RUE ANDRE PINGAT ;51096;REIMS cedex;753A Sécurité sociale obligatoire;SALARIE;Etendue;11 RUE ANDRE PINGAT  51096 REIMS cedex;11 RUE ANDRE PINGAT  51096 REIMS cedex;49.259052;4.021896;RSI CHAMPAGNE ARDENNE;SIREN : 491011466 | NAF : 753A Sécurité sociale obligatoire |Portée : Etendue
685680357;DISTRILAB INDUSTRIE;10, RUE EMILE DRUART ;51100;REIMS;4674A Autres commerces de gros spécialisés;SALARIE;Etendue;10, RUE EMILE DRUART  51100 REIMS;10, RUE EMILE DRUART  51100 REIMS;49.268296;3.999757;DISTRILAB INDUSTRIE;SIREN : 685680357 | NAF : 4674A Autres commerces de gros spécialisés |Portée : Etendue
542075288;SARLEC;ROUTE DE BRETTEVILLE SUR AY ;50250;MONTGARDON;4222Z Construction de réseaux et de lignes;SALARIE;Etendue;ROUTE DE BRETTEVILLE SUR AY  50250 MONTGARDON;ROUTE DE BRETTEVILLE SUR AY  50250 MONTGARDON;49.288541;-1.549384;SARLEC;SIREN : 542075288 | NAF : 4222Z Construction de réseaux et de lignes |Portée : Etendue
643820640;BATIMETAL;VOIE DES ALLIES ;14440;DOUVRES LA DELIVRANDE;2512Z Fabrication d'éléments en métal pour la construction;SALARIE;Générale;VOIE DES ALLIES  14440 DOUVRES LA DELIVRANDE;VOIE DES ALLIES  14440 DOUVRES LA DELIVRANDE;49.297009;-0.380818;BATIMETAL;SIREN : 643820640 | NAF : 2512Z Fabrication d'éléments en métal pour la construction |Portée : Générale
450920301;DARGENT ENTREPRISES;18 BIS AVENUE DE LAON ;2204;SOISSONS;2562B  Traitement et revêtement des métaux, usinage ;SALARIE;Etendue;18 BIS AVENUE DE LAON  2204 SOISSONS;18 BIS AVENUE DE LAON  2204 SOISSONS;49.388071;3.336431;DARGENT ENTREPRISES;SIREN : 450920301 | NAF : 2562B  Traitement et revêtement des métaux, usinage  |Portée : Etendue
444419071;DEMAY LESIEUR;1, RUE NICEPHORE NIEPCE BP 232;76304;SOTTEVILLE-LES-ROUEN CEDEX;4674A Autres commerces de gros spécialisés;SALARIE;Etendue;1, RUE NICEPHORE NIEPCE BP 232 76304 SOTTEVILLE-LES-ROUEN CEDEX;1, RUE NICEPHORE NIEPCE 76304 SOTTEVILLE-LES-ROUEN CEDEX;49.400751;1.113919;DEMAY LESIEUR;SIREN : 444419071 | NAF : 4674A Autres commerces de gros spécialisés |Portée : Etendue
377979240;SELT;323 RUE DES CANADIENS ;76520;FRANQUEVILLE SAINT PIERRE;4222Z Construction de réseaux et de lignes;SALARIE;Etendue;323 RUE DES CANADIENS  76520 FRANQUEVILLE SAINT PIERRE;323 RUE DES CANADIENS  76520 FRANQUEVILLE SAINT PIERRE;49.402156;1.167497;SELT;SIREN : 377979240 | NAF : 4222Z Construction de réseaux et de lignes |Portée : Etendue
422820779;MILLER GRAPHICS BEAUVAIS;17 RUE EMMAUS ;60000;BEAUVAIS;1813Z Imprimerie et services annexes;SALARIE;Etendue;17 RUE EMMAUS  60000 BEAUVAIS;17 RUE EMMAUS  60000 BEAUVAIS;49.422048;2.099342;MILLER GRAPHICS BEAUVAIS;SIREN : 422820779 | NAF : 1813Z Imprimerie et services annexes |Portée : Etendue
781117494;ETUDE DE MAITRE RENTY GUILLAUME HUISSIER DE JUSTICE;57 RUE JEANNE D'ARC BP 582;76006;ROUEN CEDEX;6910Z Activités juridiques;SALARIE;Etendue;57 RUE JEANNE D'ARC BP 582 76006 ROUEN CEDEX;57 RUE JEANNE D'ARC  76006 ROUEN CEDEX;49.444186;1.09157;ETUDE DE MAITRE RENTY GUILLAUME HUISSIER DE JUSTICE;SIREN : 781117494 | NAF : 6910Z Activités juridiques |Portée : Etendue
491098406;CAISSE REGIME SOCIAL DES INDEPENDANTS HAUTE NORMANDIE;7 AVENUE DU MONT RIBOUDET ;76007;ROUEN CEDEX 1;8430A Sécurité sociale obligatoire;SALARIE;Etendue;7 AVENUE DU MONT RIBOUDET  76007 ROUEN CEDEX 1;7 AVENUE DU MONT RIBOUDET  76007 ROUEN CEDEX 1;49.44457;1.074215;CAISSE REGIME SOCIAL DES INDEPENDANTS HAUTE NORMANDIE;SIREN : 491098406 | NAF : 8430A Sécurité sociale obligatoire |Portée : Etendue
478682719;G4S AVIATION SECURITY FRANCE;11 RUE DUMONT D'URVILLE ;76000;ROUEN;746Z Enquêtes et sécurité;SALARIE;Etendue;11 RUE DUMONT D'URVILLE  76000 ROUEN;11 RUE DUMONT D'URVILLE  76000 ROUEN;49.445364;1.07742;G4S AVIATION SECURITY FRANCE;SIREN : 478682719 | NAF : 746Z Enquêtes et sécurité |Portée : Etendue
431290840;G4S HOLDINGS FRANCE;11 RUE DUMONT D'URVILLE ;76000;ROUEN;741J Activités juridiques, comptables et de conseil de gestion;SALARIE;Etendue;11 RUE DUMONT D'URVILLE  76000 ROUEN;11 RUE DUMONT D'URVILLE  76000 ROUEN;49.445364;1.07742;G4S HOLDINGS FRANCE;SIREN : 431290840 | NAF : 741J Activités juridiques, comptables et de conseil de gestion |Portée : Etendue
342129905;G4S PROTECTION FRANCE;11 RUE DUMONT D'URVILLE ;76000;ROUEN;8010Z Activités de sécurité privée;SALARIE;Etendue;11 RUE DUMONT D'URVILLE  76000 ROUEN;11 RUE DUMONT D'URVILLE  76000 ROUEN;49.445364;1.07742;G4S PROTECTION FRANCE;SIREN : 342129905 | NAF : 8010Z Activités de sécurité privée |Portée : Etendue
300816501;G4S SHARED SERVICES FRANCE;11 RUE DUMONT D'URVILLE ;76000;ROUEN;741J Activités juridiques, comptables et de conseil de gestion;SALARIE;Etendue;11 RUE DUMONT D'URVILLE  76000 ROUEN;11 RUE DUMONT D'URVILLE  76000 ROUEN;49.445364;1.07742;G4S SHARED SERVICES FRANCE;SIREN : 300816501 | NAF : 741J Activités juridiques, comptables et de conseil de gestion |Portée : Etendue
431657568;GROUP 4 SECURICOR;11A RUE DUMONT D'URVILLE ;76000;ROUEN;746Z Enquêtes et sécurité;SALARIE;Etendue;11A RUE DUMONT D'URVILLE  76000 ROUEN;11A RUE DUMONT D'URVILLE  76000 ROUEN;49.445364;1.07742;GROUP 4 SECURICOR;SIREN : 431657568 | NAF : 746Z Enquêtes et sécurité |Portée : Etendue
411257868;GROUPE DE SURVEILLANCE ET DE SECURITE;11 RUE DUMONT D'URVILLE ;76000;ROUEN;746Z Enquêtes et sécurité;SALARIE;Etendue;11 RUE DUMONT D'URVILLE  76000 ROUEN;11 RUE DUMONT D'URVILLE  76000 ROUEN;49.445364;1.07742;GROUPE DE SURVEILLANCE ET DE SECURITE;SIREN : 411257868 | NAF : 746Z Enquêtes et sécurité |Portée : Etendue
508941267;SYNERGIES ELECTRIQUES ET CVC;SITE DE MICHEVILLE ;57390;AUDUN LE TICHE;4321A Travaux d'installation électrique, plomberie et autres travaux d'installation;SALARIE;Etendue;SITE DE MICHEVILLE  57390 AUDUN LE TICHE;SITE DE MICHEVILLE  57390 AUDUN LE TICHE;49.476252;5.941192;SYNERGIES ELECTRIQUES ET CVC;SIREN : 508941267 | NAF : 4321A Travaux d'installation électrique, plomberie et autres travaux d'installation |Portée : Etendue
433855889;MASSELIN OCEANE;RUE DES MAGASINS GENERAUX VOIE B ;76600;LE HAVRE;4321A Travaux d'installation électrique, plomberie et autres travaux d'installation;SALARIE;Etendue;RUE DES MAGASINS GENERAUX VOIE B  76600 LE HAVRE;RUE DES MAGASINS GENERAUX VOIE B  76600 LE HAVRE;49.476996;0.163948;MASSELIN OCEANE;SIREN : 433855889 | NAF : 4321A Travaux d'installation électrique, plomberie et autres travaux d'installation |Portée : Etendue
322398132;MCII;PARC D'ACTIVITES RUE DARDAN BP 117;76330;NOTRE DAME DE GRAVENCHON;7112B Activités d'architecture et d'ingénierie;SALARIE;Etendue;PARC D'ACTIVITES RUE DARDAN BP 117 76330 NOTRE DAME DE GRAVENCHON;PARC D'ACTIVITES RUE DARDAN BP 117 76330 NOTRE DAME DE GRAVENCHON;49.489108;0.567624;MCII;SIREN : 322398132 | NAF : 7112B Activités d'architecture et d'ingénierie |Portée : Etendue
646220319;ELECTROLOR;ROUTE DE SAULNES ;54590;HUSSIGNY GODBRANGE;4321B Travaux d'installation électrique, plomberie et autres travaux d'installation;SALARIE;Etendue;ROUTE DE SAULNES  54590 HUSSIGNY GODBRANGE;ROUTE DE SAULNES  54590 HUSSIGNY GODBRANGE;49.502674;5.860939;ELECTROLOR;SIREN : 646220319 | NAF : 4321B Travaux d'installation électrique, plomberie et autres travaux d'installation |Portée : Etendue
305818908;STE D'AMENAGEMENT FONCIER ET D'ETS RURAL DE HAUTE NORMANDIE;IMMEUBLE CRAMA CITE DE L'AGRICULTURE ;76230;BOIS GUILLAUME CEDEX;7010Z Activités des sièges sociaux;SALARIE;Etendue;IMMEUBLE CRAMA CITE DE L'AGRICULTURE  76230 BOIS GUILLAUME CEDEX;76230 BOIS GUILLAUME CEDEX;49.512002;1.161735;STE D'AMENAGEMENT FONCIER ET D'ETS RURAL DE HAUTE NORMANDIE;SIREN : 305818908 | NAF : 7010Z Activités des sièges sociaux |Portée : Etendue
357502327;FORLUMEN;AVENUE DU CANTIPOU ;76700;HARFLEUR;4321A Travaux d'installation électrique, plomberie et autres travaux d'installation;SALARIE;Etendue;AVENUE DU CANTIPOU  76700 HARFLEUR;AVENUE DU CANTIPOU  76700 HARFLEUR;49.513267;0.20929;FORLUMEN;SIREN : 357502327 | NAF : 4321A Travaux d'installation électrique, plomberie et autres travaux d'installation |Portée : Etendue
312450497;MANUFACTURE DE L'AISNE DE TRANSFORMATIONS TEXTILES;ROUTE DE VINCY ;2340;DIZY LE GROS;2229A Fabrication de produits en plastique;SALARIE;Etendue;ROUTE DE VINCY  2340 DIZY LE GROS;ROUTE DE VINCY  02340 DIZY LE GROS;49.629361;4.022186;MANUFACTURE DE L'AISNE DE TRANSFORMATIONS TEXTILES;SIREN : 312450497 | NAF : 2229A Fabrication de produits en plastique |Portée : Etendue
318520814;ETUDE DE MAITRE CHRISTIAN LEFEVRE NOTAIRE;24 AVENUE CHARLES DE GAULLE ;2250;MARLE;741A Activités juridiques, comptables et de conseil de gestion;SALARIE;Etendue;24 AVENUE CHARLES DE GAULLE  2250 MARLE;24 AVENUE CHARLES DE GAULLE  2250 MARLE;49.741323;3.773691;ETUDE DE MAITRE CHRISTIAN LEFEVRE NOTAIRE;SIREN : 318520814 | NAF : 741A Activités juridiques, comptables et de conseil de gestion |Portée : Etendue
502822596;ETUDE DE MAITRE STEPHEN DU CRAY NOTAIRE;81 RUE DU GENERAL DE GAULLE ;76450;;741A Activités juridiques, comptables et de conseil de gestion;SALARIE;Etendue;81 RUE DU GENERAL DE GAULLE  76450 ;81 RUE DU GENERAL DE GAULLE  76450;49.787775;0.637658;ETUDE DE MAITRE STEPHEN DU CRAY NOTAIRE;SIREN : 502822596 | NAF : 741A Activités juridiques, comptables et de conseil de gestion |Portée : Etendue
394645519;FONCIA UIA;13, RUE GRESSET ;80000;AMIENS;6831Z Activités immobilières pour compte de tiers;SALARIE;Etendue;13, RUE GRESSET  80000 AMIENS;13, RUE GRESSET  80000 AMIENS;49.893738;2.294032;FONCIA UIA;SIREN : 394645519 | NAF : 6831Z Activités immobilières pour compte de tiers |Portée : Etendue
586080210;STE TREMOIS;2 RUE JEAN MONNET BP 10 ;59360;LE CATEAU CAMBRESIS;1393Z Fabrication d'autres textiles;SALARIE;Etendue;2 RUE JEAN MONNET BP 10  59360 LE CATEAU CAMBRESIS;2 RUE JEAN MONNET BP 10  59360 LE CATEAU CAMBRESIS;50.103942;3.544235;STE TREMOIS;SIREN : 586080210 | NAF : 1393Z Fabrication d'autres textiles |Portée : Etendue
348310061;EEP;ZI AVENUE ROBERT SCHUMANN BP 70471;80104;ABBEVILLE CEDEX;4321A Travaux d'installation électrique, plomberie et autres travaux d'installation;SALARIE;Etendue;ZI AVENUE ROBERT SCHUMANN BP 70471 80104 ABBEVILLE CEDEX;AVENUE ROBERT SCHUMANN  80104 ABBEVILLE CEDEX;50.104897;1.858169;EEP;SIREN : 348310061 | NAF : 4321A Travaux d'installation électrique, plomberie et autres travaux d'installation |Portée : Etendue
5820378;DEMOUSELLE SAS;140 RUE DU CHATEAU D'EAU ;80100;ABBEVILLE;4321A Travaux d'installation électrique, plomberie et autres travaux d'installation;SALARIE;Etendue;140 RUE DU CHATEAU D'EAU  80100 ABBEVILLE;140 RUE DU CHATEAU D'EAU  80100 ABBEVILLE;50.110127;1.860333;DEMOUSELLE SAS;SIREN : 5820378 | NAF : 4321A Travaux d'installation électrique, plomberie et autres travaux d'installation |Portée : Etendue
775710916;SAS CHATELET;LE HOURDEL ;80410;CAYEUX SUR MER;142A Extraction de sables et d'argiles;SALARIE;Etendue;LE HOURDEL  80410 CAYEUX SUR MER;LE HOURDEL  80410 CAYEUX SUR MER;50.214669;1.564623;SAS CHATELET;SIREN : 775710916 | NAF : 142A Extraction de sables et d'argiles |Portée : Etendue
783794365;EURARCO FRANCE;CHEMIN BARRE MER SAINT FIRMIN LES COTROY ;80550;LE CROTOY;0812Z Extraction de pierres, de sables et d'argiles;SALARIE;Etendue;CHEMIN BARRE MER SAINT FIRMIN LES COTROY  80550 LE CROTOY;CHEMIN BARRE MER SAINT FIRMIN LES COTROY  80550 LE CROTOY;50.214728;1.626152;EURARCO FRANCE;SIREN : 783794365 | NAF : 0812Z Extraction de pierres, de sables et d'argiles |Portée : Etendue
498953124;NCS;PARC DE HAUTE TECHNOLOGIE DES BONNETTES RUE DE LA SYMPHORINE;62000;ARRAS;6420Z Activités des sociétés holding;SALARIE;Etendue;PARC DE HAUTE TECHNOLOGIE DES BONNETTES RUE DE LA SYMPHORINE 62000 ARRAS;PARC DE HAUTE TECHNOLOGIE DES BONNETTES RUE DE LA SYMPHORINE 62000 ARRAS;50.302203;2.734711;NCS;SIREN : 498953124 | NAF : 6420Z Activités des sociétés holding |Portée : Etendue
775629991;NOYER SAFIA;ZA BOIS RIGAULT NORD RUE CALMETTE;62880;VENDIN LE VIEIL;4674A Autres commerces de gros spécialisés;SALARIE;Etendue;ZA BOIS RIGAULT NORD RUE CALMETTE 62880 VENDIN LE VIEIL;ZA BOIS RIGAULT NORD RUE CALMETTE 62880 VENDIN LE VIEIL;50.466557;2.832301;NOYER SAFIA;SIREN : 775629991 | NAF : 4674A Autres commerces de gros spécialisés |Portée : Etendue
320342264;CREDIT MUTUEL NORD EUROPE;4 PLACE RICHEBE BP 1009;59000;LILLE;7010Z Activités des sièges sociaux;SALARIE;Etendue;4 PLACE RICHEBE BP 1009 59000 LILLE;4 PLACE RICHEBE BP 1009 59000 LILLE;50.613811;3.04236;CREDIT MUTUEL NORD EUROPE;SIREN : 320342264 | NAF : 7010Z Activités des sièges sociaux |Portée : Etendue
327150306;MASSON DOMINIQUE GENEOLOGISTE;57 RUE D'ISLY ;59000;LILLE;6910Z Activités juridiques;SALARIE;Etendue;57 RUE D'ISLY  59000 LILLE;57 RUE D'ISLY  59000 LILLE;50.623548;3.037743;MASSON DOMINIQUE GENEOLOGISTE;SIREN : 327150306 | NAF : 6910Z Activités juridiques |Portée : Etendue
475582144;ETABLISSEMENTS BOSSU CUVELIER;C.S 50357 ;59813;LESQUIN CEDEX;4674A Autres commerces de gros spécialisés;SALARIE;Etendue;C.S 50357  59813 LESQUIN CEDEX;C.S 50357  59813 LESQUIN CEDEX;50.6288;3.123585;ETABLISSEMENTS BOSSU CUVELIER;SIREN : 475582144 | NAF : 4674A Autres commerces de gros spécialisés |Portée : Etendue
408824985;ASSURANCES CREDIT MUTUEL NORD IARD;4 PLACE RICHEBE ;59000;LILLE;6512Z Assurance;SALARIE;Etendue;4 PLACE RICHEBE  59000 LILLE;4 PLACE RICHEBE  59000 LILLE;50.632377;3.061656;ASSURANCES CREDIT MUTUEL NORD IARD;SIREN : 408824985 | NAF : 6512Z Assurance |Portée : Etendue
403371750;BANQUE COMMERCIALE DU MARCHE NORD EUROPE;4 PLACE RICHEBE ;59000;LILLE;6419Z Intermédiation monétaire;SALARIE;Etendue;4 PLACE RICHEBE  59000 LILLE;4 PLACE RICHEBE  59000 LILLE;50.632377;3.061656;BANQUE COMMERCIALE DU MARCHE NORD EUROPE;SIREN : 403371750 | NAF : 6419Z Intermédiation monétaire |Portée : Etendue
320342264;FEDERATION DES CAISSES DU CREDIT MUTUEL NORD EUROPE;4 PLACE RICHEBE ;59000;LILLE;0111Z Cultures non permanentes;SALARIE;Etendue;4 PLACE RICHEBE  59000 LILLE;4 PLACE RICHEBE  59000 LILLE;50.632377;3.061656;FEDERATION DES CAISSES DU CREDIT MUTUEL NORD EUROPE;SIREN : 320342264 | NAF : 0111Z Cultures non permanentes |Portée : Etendue
324310614;GROUPE SMISO MUTUELLE DES CADRES;8 BD VAUBAN ;59024;LILLE CEDEX;6512Z Assurance;SALARIE;Etendue;8 BD VAUBAN  59024 LILLE CEDEX;8 BD VAUBAN  59024 LILLE CEDEX;50.63509;3.049244;GROUPE SMISO MUTUELLE DES CADRES;SIREN : 324310614 | NAF : 6512Z Assurance |Portée : Etendue
783711906;IRNEO;8 BD VAUBAN ;59024;LILLE CEDEX;8430B Sécurité sociale obligatoire;SALARIE;Etendue;8 BD VAUBAN  59024 LILLE CEDEX;8 BD VAUBAN  59024 LILLE CEDEX;50.63509;3.049244;IRNEO;SIREN : 783711906 | NAF : 8430B Sécurité sociale obligatoire |Portée : Etendue
334862901;ALTAVIA LILLE;23 RUE DU MOLINEL ;59800;LILLE FRANCE;7311Z Publicité;SALARIE;Etendue;23 RUE DU MOLINEL  59800 LILLE FRANCE;23 RUE DU MOLINEL  59800 LILLE FRANCE;50.635127;3.069783;ALTAVIA LILLE;SIREN : 334862901 | NAF : 7311Z Publicité |Portée : Etendue
455502096;CIC NORD OUEST;33, AVENUE LE CORBUSIER ;59000;LILLE;6419Z Intermédiation monétaire;SALARIE;Etendue;33, AVENUE LE CORBUSIER  59000 LILLE;33, AVENUE LE CORBUSIER  59000 LILLE;50.637624;3.071047;CIC NORD OUEST;SIREN : 455502096 | NAF : 6419Z Intermédiation monétaire |Portée : Etendue
885581033;REGIONALE DE LOCATION ET SERVICES TEXTILES;7 RUE ALFRED MONGY BP 4007;59704;MARCQ EN BAROEUL CEDEX;7729Z Location et location-bail de biens personnels et domestiques;SALARIE;Etendue;7 RUE ALFRED MONGY BP 4007 59704 MARCQ EN BAROEUL CEDEX;7 RUE ALFRED MONGY 59704 MARCQ EN BAROEUL CEDEX;50.654175;3.103541;REGIONALE DE LOCATION ET SERVICES TEXTILES;SIREN : 885581033 | NAF : 7729Z Location et location-bail de biens personnels et domestiques |Portée : Etendue
